,artist,title,lastPos,rank,weeks,date
59,Queen Naija,Medicine,61,60,16,2018-09-29
60,Kane Brown,Lose It,67,61,10,2018-09-29
61,Ariana Grande,Breathin,60,62,5,2018-09-29
62,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),66,63,4,2018-09-29
63,Lauren Daigle,You Say,44,64,10,2018-09-29
64,Cole Swindell,Break Up In The End,68,65,11,2018-09-29
65,Mac Miller,Self Care,33,66,2,2018-09-29
66,"Labrinth, Sia & Diplo Present... LSD",Thunderclouds,78,67,3,2018-09-29
67,Charlie Puth,The Way I Am,69,68,4,2018-09-29
68,Yella Beezy,That's On Me,81,69,8,2018-09-29
69,Quavo,W O R K I N  M E,63,70,6,2018-09-29
70,Thomas Rhett,Life Changes,58,71,13,2018-09-29
71,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,55,72,14,2018-09-29
72,NF,Lie,82,73,8,2018-09-29
73,Mitchell Tenpenny,Drunk Me,79,74,6,2018-09-29
74,Kygo Featuring Miguel,Remind Me To Forget,75,75,10,2018-09-29
75,6LACK Featuring J. Cole,Pretty Little Fears,0,76,1,2018-09-29
76,Calvin Harris & Sam Smith,Promises,72,77,5,2018-09-29
77,Brett Young,Mercy,65,78,20,2018-09-29
78,Juice WRLD,All Girls Are The Same,74,79,19,2018-09-29
79,Travis Scott,Stargazing,71,80,7,2018-09-29
80,Daniel Caesar Featuring H.E.R.,Best Part,83,81,9,2018-09-29
81,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,88,82,5,2018-09-29
82,The Carters,Apes**t,73,83,14,2018-09-29
83,Chris Janson,Drunk Girl,87,84,4,2018-09-29
84,Travis Scott,Yosemite,86,85,7,2018-09-29
85,6ix9ine Featuring Anuel AA,BEBE,53,86,3,2018-09-29
86,Dan + Shay,Speechless,95,87,2,2018-09-29
87,The Chainsmokers Featuring Emily Warren,Side Effects,76,88,6,2018-09-29
88,Eric Church,Desperate Man,90,89,8,2018-09-29
89,Carrie Underwood,Cry Pretty,0,90,12,2018-09-29
90,Clean Bandit Featuring Demi Lovato,Solo,80,91,12,2018-09-29
91,Chris Young,Hangin' On,89,92,3,2018-09-29
92,Juice WRLD,Lean Wit Me,85,93,7,2018-09-29
93,Eminem Featuring Royce Da 5'9,Not Alike,64,94,3,2018-09-29
94,"Khalid, Ty Dolla $ign & 6LACK",OTW,99,95,17,2018-09-29
95,Flipp Dinero,Leave Me Alone,0,96,1,2018-09-29
96,Jimmie Allen,Best Shot,0,97,1,2018-09-29
97,Wiz Khalifa Featuring Swae Lee,Hopeless Romantic,98,98,6,2018-09-29
98,Eminem,Kamikaze,77,99,3,2018-09-29
99,Lil Mosey,Noticed,0,100,1,2018-09-29
0,Drake,In My Feelings,1,1,11,2018-09-22
1,Maroon 5 Featuring Cardi B,Girls Like You,2,2,16,2018-09-22
2,"Cardi B, Bad Bunny & J Balvin",I Like It,3,3,23,2018-09-22
3,Post Malone,Better Now,5,4,20,2018-09-22
4,Juice WRLD,Lucid Dreams,7,5,18,2018-09-22
5,Kanye West & Lil Pump,I Love It,0,6,1,2018-09-22
6,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,4,7,8,2018-09-22
7,Travis Scott,Sicko Mode,9,8,6,2018-09-22
8,Tyga Featuring Offset,Taste,10,9,16,2018-09-22
9,Khalid & Normani,Love Lies,11,10,30,2018-09-22
10,5 Seconds Of Summer,Youngblood,13,11,15,2018-09-22
11,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,15,12,7,2018-09-22
12,Machine Gun Kelly,Rap Devil,0,13,1,2018-09-22
13,Ella Mai,Boo'd Up,14,14,24,2018-09-22
14,Imagine Dragons,Natural,20,15,8,2018-09-22
15,Ariana Grande,God Is A Woman,17,16,9,2018-09-22
16,Drake,Nonstop,18,17,11,2018-09-22
17,Eminem Featuring Joyner Lucas,Lucky You,6,18,2,2018-09-22
18,Selena Gomez,Back To You,22,19,18,2018-09-22
19,Lil Baby & Drake,Yes Indeed,21,20,18,2018-09-22
20,Ariana Grande,No Tears Left To Cry,19,21,21,2018-09-22
21,Ed Sheeran,Perfect,25,22,55,2018-09-22
22,Ella Mai,Trip,32,23,6,2018-09-22
23,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,27,24,15,2018-09-22
24,Taylor Swift,Delicate,29,25,27,2018-09-22
25,Post Malone Featuring Ty Dolla $ign,Psycho,28,26,29,2018-09-22
26,Bebe Rexha & Florida Georgia Line,Meant To Be,26,27,47,2018-09-22
27,"benny blanco, Halsey & Khalid",Eastside,34,28,9,2018-09-22
28,XXXTENTACION,Sad!,36,29,28,2018-09-22
29,Drake,Nice For What,31,30,23,2018-09-22
30,"Zedd, Maren Morris & Grey",The Middle,35,31,33,2018-09-22
31,Lauv,I Like Me Better,33,32,31,2018-09-22
32,Mac Miller,Self Care,0,33,1,2018-09-22
33,Eminem,Fall,12,34,2,2018-09-22
34,Marshmello & Bastille,Happier,46,35,4,2018-09-22
35,Drake,God's Plan,37,36,34,2018-09-22
36,Dan + Shay,Tequila,38,37,27,2018-09-22
37,Florida Georgia Line,Simple,40,38,15,2018-09-22
38,Eminem,The Ringer,8,39,2,2018-09-22
39,Luke Bryan,"Sunrise, Sunburn, Sunset",41,40,11,2018-09-22
40,lovelytheband,Broken,48,41,9,2018-09-22
41,Bazzi Featuring Camila Cabello,Beautiful,47,42,6,2018-09-22
42,Bebe Rexha,I'm A Mess,44,43,9,2018-09-22
43,Lauren Daigle,You Say,72,44,9,2018-09-22
44,Nicki Minaj,Barbie Dreams,63,45,5,2018-09-22
45,Bazzi,Mine,43,46,34,2018-09-22
46,Bryce Vine,Drew Barrymore,50,47,5,2018-09-22
47,Dylan Scott,Hooked,60,48,9,2018-09-22
48,Old Dominion,Hotel Key,53,49,11,2018-09-22
49,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,52,50,21,2018-09-22
50,Weezer,Africa,58,51,9,2018-09-22
51,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,57,52,10,2018-09-22
52,6ix9ine Featuring Anuel AA,BEBE,30,53,2,2018-09-22
53,Sheck Wes,Mo Bamba,73,54,3,2018-09-22
54,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,45,55,13,2018-09-22
55,Cardi B Featuring Kehlani,Ring,62,56,8,2018-09-22
56,Luke Combs,She Got The Best Of Me,66,57,5,2018-09-22
57,Thomas Rhett,Life Changes,51,58,12,2018-09-22
58,Russell Dickerson,Blue Tacoma,68,59,4,2018-09-22
59,Ariana Grande,Breathin,56,60,4,2018-09-22
60,Queen Naija,Medicine,69,61,15,2018-09-22
61,Panic! At The Disco,High Hopes,74,62,6,2018-09-22
62,Quavo,W O R K I N  M E,64,63,5,2018-09-22
63,Eminem Featuring Royce Da 5'9,Not Alike,24,64,2,2018-09-22
64,Brett Young,Mercy,55,65,19,2018-09-22
65,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),80,66,3,2018-09-22
66,Kane Brown,Lose It,82,67,9,2018-09-22
67,Cole Swindell,Break Up In The End,70,68,10,2018-09-22
68,Charlie Puth,The Way I Am,88,69,3,2018-09-22
69,Mac Miller,Hurt Feelings,0,70,1,2018-09-22
70,Travis Scott,Stargazing,61,71,6,2018-09-22
71,Calvin Harris & Sam Smith,Promises,86,72,4,2018-09-22
72,The Carters,Apes**t,59,73,13,2018-09-22
73,Juice WRLD,All Girls Are The Same,75,74,18,2018-09-22
74,Kygo Featuring Miguel,Remind Me To Forget,71,75,9,2018-09-22
75,The Chainsmokers Featuring Emily Warren,Side Effects,77,76,5,2018-09-22
76,Eminem,Kamikaze,16,77,2,2018-09-22
77,"Labrinth, Sia & Diplo Present... LSD",Thunderclouds,94,78,2,2018-09-22
78,Mitchell Tenpenny,Drunk Me,83,79,5,2018-09-22
79,Clean Bandit Featuring Demi Lovato,Solo,76,80,11,2018-09-22
80,Yella Beezy,That's On Me,78,81,7,2018-09-22
81,NF,Lie,85,82,7,2018-09-22
82,Daniel Caesar Featuring H.E.R.,Best Part,89,83,8,2018-09-22
83,Eminem,Greatest,23,84,2,2018-09-22
84,Juice WRLD,Lean Wit Me,84,85,6,2018-09-22
85,Travis Scott,Yosemite,79,86,6,2018-09-22
86,Chris Janson,Drunk Girl,92,87,3,2018-09-22
87,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,91,88,4,2018-09-22
88,Chris Young,Hangin' On,97,89,2,2018-09-22
89,Eric Church,Desperate Man,93,90,7,2018-09-22
90,Mac Miller,Come Back To Earth,0,91,1,2018-09-22
91,BTS Featuring Nicki Minaj,IDOL,81,92,3,2018-09-22
92,Childish Gambino,Feels Like Summer,54,93,2,2018-09-22
93,Ozuna x Manuel Turizo,Vaina Loca,0,94,1,2018-09-22
94,Dan + Shay,Speechless,0,95,1,2018-09-22
95,Silk City x Dua Lipa,Electricity,0,96,1,2018-09-22
96,Drake,I'm Upset,95,97,16,2018-09-22
97,Wiz Khalifa Featuring Swae Lee,Hopeless Romantic,99,98,5,2018-09-22
98,"Khalid, Ty Dolla $ign & 6LACK",OTW,0,99,16,2018-09-22
99,Migos,Narcos,98,100,15,2018-09-22
0,Drake,In My Feelings,1,1,10,2018-09-15
1,Maroon 5 Featuring Cardi B,Girls Like You,2,2,15,2018-09-15
2,"Cardi B, Bad Bunny & J Balvin",I Like It,3,3,22,2018-09-15
3,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,5,4,7,2018-09-15
4,Post Malone,Better Now,4,5,19,2018-09-15
5,Eminem Featuring Joyner Lucas,Lucky You,0,6,1,2018-09-15
6,Juice WRLD,Lucid Dreams,6,7,17,2018-09-15
7,Eminem,The Ringer,0,8,1,2018-09-15
8,Travis Scott,Sicko Mode,7,9,5,2018-09-15
9,Tyga Featuring Offset,Taste,8,10,15,2018-09-15
10,Khalid & Normani,Love Lies,9,11,29,2018-09-15
11,Eminem,Fall,0,12,1,2018-09-15
12,5 Seconds Of Summer,Youngblood,15,13,14,2018-09-15
13,Ella Mai,Boo'd Up,13,14,23,2018-09-15
14,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,12,15,6,2018-09-15
15,Eminem,Kamikaze,0,16,1,2018-09-15
16,Ariana Grande,God Is A Woman,10,17,8,2018-09-15
17,Drake,Nonstop,17,18,10,2018-09-15
18,Ariana Grande,No Tears Left To Cry,14,19,20,2018-09-15
19,Imagine Dragons,Natural,24,20,7,2018-09-15
20,Lil Baby & Drake,Yes Indeed,16,21,17,2018-09-15
21,Selena Gomez,Back To You,19,22,17,2018-09-15
22,Eminem,Greatest,0,23,1,2018-09-15
23,Eminem Featuring Royce Da 5'9,Not Alike,0,24,1,2018-09-15
24,Ed Sheeran,Perfect,22,25,54,2018-09-15
25,Bebe Rexha & Florida Georgia Line,Meant To Be,21,26,46,2018-09-15
26,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,20,27,14,2018-09-15
27,Post Malone Featuring Ty Dolla $ign,Psycho,18,28,28,2018-09-15
28,Taylor Swift,Delicate,25,29,26,2018-09-15
29,6ix9ine Featuring Anuel AA,BEBE,0,30,1,2018-09-15
30,Drake,Nice For What,23,31,22,2018-09-15
31,Ella Mai,Trip,54,32,5,2018-09-15
32,Lauv,I Like Me Better,27,33,30,2018-09-15
33,"benny blanco, Halsey & Khalid",Eastside,28,34,8,2018-09-15
34,"Zedd, Maren Morris & Grey",The Middle,26,35,32,2018-09-15
35,XXXTENTACION,Sad!,29,36,27,2018-09-15
36,Drake,God's Plan,30,37,33,2018-09-15
37,Dan + Shay,Tequila,31,38,26,2018-09-15
38,Eminem,Normal,0,39,1,2018-09-15
39,Florida Georgia Line,Simple,32,40,14,2018-09-15
40,Luke Bryan,"Sunrise, Sunburn, Sunset",35,41,10,2018-09-15
41,Eminem,Stepping Stone,0,42,1,2018-09-15
42,Bazzi,Mine,33,43,33,2018-09-15
43,Bebe Rexha,I'm A Mess,39,44,8,2018-09-15
44,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,34,45,12,2018-09-15
45,Marshmello & Bastille,Happier,59,46,3,2018-09-15
46,Bazzi Featuring Camila Cabello,Beautiful,44,47,5,2018-09-15
47,lovelytheband,Broken,50,48,8,2018-09-15
48,Eminem,Venom,0,49,1,2018-09-15
49,Bryce Vine,Drew Barrymore,46,50,4,2018-09-15
50,Thomas Rhett,Life Changes,36,51,11,2018-09-15
51,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,49,52,20,2018-09-15
52,Old Dominion,Hotel Key,51,53,10,2018-09-15
53,Childish Gambino,Feels Like Summer,0,54,1,2018-09-15
54,Brett Young,Mercy,38,55,18,2018-09-15
55,Ariana Grande,Breathin,37,56,3,2018-09-15
56,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,57,57,9,2018-09-15
57,Weezer,Africa,56,58,8,2018-09-15
58,The Carters,Apes**t,53,59,12,2018-09-15
59,Dylan Scott,Hooked,60,60,8,2018-09-15
60,Travis Scott,Stargazing,40,61,5,2018-09-15
61,Cardi B Featuring Kehlani,Ring,67,62,7,2018-09-15
62,Nicki Minaj,Barbie Dreams,45,63,4,2018-09-15
63,Quavo,W O R K I N  M E,52,64,4,2018-09-15
64,Eminem & Jessie Reyez,Nice Guy,0,65,1,2018-09-15
65,Luke Combs,She Got The Best Of Me,65,66,4,2018-09-15
66,Eminem Featuring Jessie Reyez,Good Guy,0,67,1,2018-09-15
67,Russell Dickerson,Blue Tacoma,68,68,3,2018-09-15
68,Queen Naija,Medicine,70,69,14,2018-09-15
69,Cole Swindell,Break Up In The End,62,70,9,2018-09-15
70,Kygo Featuring Miguel,Remind Me To Forget,63,71,8,2018-09-15
71,Lauren Daigle,You Say,55,72,8,2018-09-15
72,Sheck Wes,Mo Bamba,82,73,2,2018-09-15
73,Panic! At The Disco,High Hopes,76,74,5,2018-09-15
74,Juice WRLD,All Girls Are The Same,64,75,17,2018-09-15
75,Clean Bandit Featuring Demi Lovato,Solo,61,76,10,2018-09-15
76,The Chainsmokers Featuring Emily Warren,Side Effects,66,77,4,2018-09-15
77,Yella Beezy,That's On Me,73,78,6,2018-09-15
78,Travis Scott,Yosemite,58,79,5,2018-09-15
79,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),83,80,2,2018-09-15
80,BTS Featuring Nicki Minaj,IDOL,11,81,2,2018-09-15
81,Kane Brown,Lose It,75,82,8,2018-09-15
82,Mitchell Tenpenny,Drunk Me,74,83,4,2018-09-15
83,Juice WRLD,Lean Wit Me,71,84,5,2018-09-15
84,NF,Lie,80,85,6,2018-09-15
85,Calvin Harris & Sam Smith,Promises,93,86,3,2018-09-15
86,YoungBoy Never Broke Again Featuring Kevin Gates & Quando Rondo,I Am Who They Say I Am,69,87,2,2018-09-15
87,Charlie Puth,The Way I Am,87,88,2,2018-09-15
88,Daniel Caesar Featuring H.E.R.,Best Part,84,89,7,2018-09-15
89,Young Thug Featuring Gunna & Lil Baby,Chanel (Go Get It),81,90,3,2018-09-15
90,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,88,91,3,2018-09-15
91,Chris Janson,Drunk Girl,86,92,2,2018-09-15
92,Eric Church,Desperate Man,85,93,6,2018-09-15
93,"Labrinth, Sia & Diplo Present... LSD",Thunderclouds,0,94,1,2018-09-15
94,Drake,I'm Upset,77,95,15,2018-09-15
95,G-Eazy Featuring Yo Gotti & YBN Nahmir,1942,79,96,8,2018-09-15
96,Chris Young,Hangin' On,0,97,1,2018-09-15
97,Migos,Narcos,89,98,14,2018-09-15
98,Wiz Khalifa Featuring Swae Lee,Hopeless Romantic,96,99,4,2018-09-15
99,Childish Gambino,Summertime Magic,0,100,5,2018-09-15
0,Drake,In My Feelings,1,1,9,2018-09-08
1,Maroon 5 Featuring Cardi B,Girls Like You,2,2,14,2018-09-08
2,"Cardi B, Bad Bunny & J Balvin",I Like It,3,3,21,2018-09-08
3,Post Malone,Better Now,5,4,18,2018-09-08
4,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,4,5,6,2018-09-08
5,Juice WRLD,Lucid Dreams,6,6,16,2018-09-08
6,Travis Scott,Sicko Mode,9,7,4,2018-09-08
7,Tyga Featuring Offset,Taste,10,8,14,2018-09-08
8,Khalid & Normani,Love Lies,11,9,28,2018-09-08
9,Ariana Grande,God Is A Woman,8,10,7,2018-09-08
10,BTS Featuring Nicki Minaj,IDOL,0,11,1,2018-09-08
11,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,12,12,5,2018-09-08
12,Ella Mai,Boo'd Up,13,13,22,2018-09-08
13,Ariana Grande,No Tears Left To Cry,7,14,19,2018-09-08
14,5 Seconds Of Summer,Youngblood,15,15,13,2018-09-08
15,Lil Baby & Drake,Yes Indeed,14,16,16,2018-09-08
16,Drake,Nonstop,18,17,9,2018-09-08
17,Post Malone Featuring Ty Dolla $ign,Psycho,16,18,27,2018-09-08
18,Selena Gomez,Back To You,23,19,16,2018-09-08
19,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,24,20,13,2018-09-08
20,Bebe Rexha & Florida Georgia Line,Meant To Be,21,21,45,2018-09-08
21,Ed Sheeran,Perfect,20,22,53,2018-09-08
22,Drake,Nice For What,17,23,21,2018-09-08
23,Imagine Dragons,Natural,29,24,6,2018-09-08
24,Taylor Swift,Delicate,19,25,25,2018-09-08
25,"Zedd, Maren Morris & Grey",The Middle,25,26,31,2018-09-08
26,Lauv,I Like Me Better,28,27,29,2018-09-08
27,"benny blanco, Halsey & Khalid",Eastside,31,28,7,2018-09-08
28,XXXTENTACION,Sad!,26,29,26,2018-09-08
29,Drake,God's Plan,27,30,32,2018-09-08
30,Dan + Shay,Tequila,30,31,25,2018-09-08
31,Florida Georgia Line,Simple,36,32,13,2018-09-08
32,Bazzi,Mine,33,33,32,2018-09-08
33,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,32,34,11,2018-09-08
34,Luke Bryan,"Sunrise, Sunburn, Sunset",40,35,9,2018-09-08
35,Thomas Rhett,Life Changes,43,36,10,2018-09-08
36,Ariana Grande,Breathin,22,37,2,2018-09-08
37,Brett Young,Mercy,34,38,17,2018-09-08
38,Bebe Rexha,I'm A Mess,45,39,7,2018-09-08
39,Travis Scott,Stargazing,35,40,4,2018-09-08
40,Marshmello & Anne-Marie,Friends,37,41,29,2018-09-08
41,Camila Cabello,Never Be The Same,41,42,37,2018-09-08
42,Calvin Harris & Dua Lipa,One Kiss,39,43,21,2018-09-08
43,Bazzi Featuring Camila Cabello,Beautiful,50,44,4,2018-09-08
44,Nicki Minaj,Barbie Dreams,38,45,3,2018-09-08
45,Bryce Vine,Drew Barrymore,57,46,3,2018-09-08
46,XXXTENTACION,Moonlight,48,47,20,2018-09-08
47,Kenny Chesney,Get Along,44,48,21,2018-09-08
48,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,47,49,19,2018-09-08
49,lovelytheband,Broken,51,50,7,2018-09-08
50,Old Dominion,Hotel Key,52,51,9,2018-09-08
51,Quavo,W O R K I N  M E,96,52,3,2018-09-08
52,The Carters,Apes**t,46,53,11,2018-09-08
53,Ella Mai,Trip,67,54,4,2018-09-08
54,Lauren Daigle,You Say,56,55,7,2018-09-08
55,Weezer,Africa,54,56,7,2018-09-08
56,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,58,57,8,2018-09-08
57,Travis Scott,Yosemite,53,58,4,2018-09-08
58,Marshmello & Bastille,Happier,63,59,2,2018-09-08
59,Dylan Scott,Hooked,60,60,7,2018-09-08
60,Clean Bandit Featuring Demi Lovato,Solo,59,61,9,2018-09-08
61,Cole Swindell,Break Up In The End,49,62,8,2018-09-08
62,Kygo Featuring Miguel,Remind Me To Forget,66,63,7,2018-09-08
63,Juice WRLD,All Girls Are The Same,61,64,16,2018-09-08
64,Luke Combs,She Got The Best Of Me,74,65,3,2018-09-08
65,The Chainsmokers Featuring Emily Warren,Side Effects,81,66,3,2018-09-08
66,Cardi B Featuring Kehlani,Ring,85,67,6,2018-09-08
67,Russell Dickerson,Blue Tacoma,77,68,2,2018-09-08
68,YoungBoy Never Broke Again Featuring Kevin Gates & Quando Rondo,I Am Who They Say I Am,0,69,1,2018-09-08
69,Queen Naija,Medicine,64,70,13,2018-09-08
70,Juice WRLD,Lean Wit Me,68,71,4,2018-09-08
71,Ozuna,Unica,0,72,1,2018-09-08
72,Yella Beezy,That's On Me,73,73,5,2018-09-08
73,Mitchell Tenpenny,Drunk Me,83,74,3,2018-09-08
74,Kane Brown,Lose It,75,75,7,2018-09-08
75,Panic! At The Disco,High Hopes,90,76,4,2018-09-08
76,Drake,I'm Upset,70,77,14,2018-09-08
77,XXXTENTACION,Changes,79,78,20,2018-09-08
78,G-Eazy Featuring Yo Gotti & YBN Nahmir,1942,71,79,7,2018-09-08
79,NF,Lie,97,80,5,2018-09-08
80,Young Thug Featuring Gunna & Lil Baby,Chanel (Go Get It),78,81,2,2018-09-08
81,Sheck Wes,Mo Bamba,0,82,1,2018-09-08
82,Lil' Duval Featuring Snoop Dogg & Ball Greezy,Smile (Living My Best Life),0,83,1,2018-09-08
83,Daniel Caesar Featuring H.E.R.,Best Part,82,84,6,2018-09-08
84,Eric Church,Desperate Man,94,85,5,2018-09-08
85,Chris Janson,Drunk Girl,0,86,1,2018-09-08
86,Charlie Puth,The Way I Am,0,87,1,2018-09-08
87,Meek Mill Featuring Jeremih & PnB Rock,Dangerous,0,88,2,2018-09-08
88,Migos,Narcos,0,89,13,2018-09-08
89,Zedd & Elley Duhe,Happy Now,0,90,1,2018-09-08
90,Ciara,Level Up,69,91,6,2018-09-08
91,Trippie Redd,Taking A Walk,80,92,3,2018-09-08
92,Calvin Harris & Sam Smith,Promises,65,93,2,2018-09-08
93,Backstreet Boys,Don't Go Breaking My Heart,76,94,10,2018-09-08
94,Drake,Mob Ties,0,95,8,2018-09-08
95,Wiz Khalifa Featuring Swae Lee,Hopeless Romantic,0,96,3,2018-09-08
96,Juice WRLD Featuring Lil Uzi Vert,Wasted,0,97,6,2018-09-08
97,"Khalid, Ty Dolla $ign & 6LACK",OTW,0,98,15,2018-09-08
98,Becky G + Natti Natasha,Sin Pijama,98,99,12,2018-09-08
99,Childish Gambino,This Is America,95,100,17,2018-09-08
0,Drake,In My Feelings,1,1,8,2018-09-01
1,Maroon 5 Featuring Cardi B,Girls Like You,2,2,13,2018-09-01
2,"Cardi B, Bad Bunny & J Balvin",I Like It,3,3,20,2018-09-01
3,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,4,4,5,2018-09-01
4,Post Malone,Better Now,5,5,17,2018-09-01
5,Juice WRLD,Lucid Dreams,6,6,15,2018-09-01
6,Ariana Grande,No Tears Left To Cry,12,7,18,2018-09-01
7,Ariana Grande,God Is A Woman,30,8,6,2018-09-01
8,Travis Scott,Sicko Mode,7,9,3,2018-09-01
9,Tyga Featuring Offset,Taste,8,10,13,2018-09-01
10,Khalid & Normani,Love Lies,11,11,27,2018-09-01
11,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,10,12,4,2018-09-01
12,Ella Mai,Boo'd Up,9,13,21,2018-09-01
13,Lil Baby & Drake,Yes Indeed,15,14,15,2018-09-01
14,5 Seconds Of Summer,Youngblood,17,15,12,2018-09-01
15,Post Malone Featuring Ty Dolla $ign,Psycho,13,16,26,2018-09-01
16,Drake,Nice For What,14,17,20,2018-09-01
17,Drake,Nonstop,21,18,8,2018-09-01
18,Taylor Swift,Delicate,16,19,24,2018-09-01
19,Ed Sheeran,Perfect,20,20,52,2018-09-01
20,Bebe Rexha & Florida Georgia Line,Meant To Be,19,21,44,2018-09-01
21,Ariana Grande,Breathin,0,22,1,2018-09-01
22,Selena Gomez,Back To You,25,23,15,2018-09-01
23,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,23,24,12,2018-09-01
24,"Zedd, Maren Morris & Grey",The Middle,22,25,30,2018-09-01
25,XXXTENTACION,Sad!,26,26,25,2018-09-01
26,Drake,God's Plan,24,27,31,2018-09-01
27,Lauv,I Like Me Better,39,28,28,2018-09-01
28,Imagine Dragons,Natural,34,29,5,2018-09-01
29,Dan + Shay,Tequila,28,30,24,2018-09-01
30,"benny blanco, Halsey & Khalid",Eastside,48,31,6,2018-09-01
31,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,36,32,10,2018-09-01
32,Bazzi,Mine,31,33,31,2018-09-01
33,Brett Young,Mercy,29,34,16,2018-09-01
34,Travis Scott,Stargazing,27,35,3,2018-09-01
35,Florida Georgia Line,Simple,35,36,12,2018-09-01
36,Marshmello & Anne-Marie,Friends,33,37,28,2018-09-01
37,Nicki Minaj,Barbie Dreams,18,38,2,2018-09-01
38,Calvin Harris & Dua Lipa,One Kiss,32,39,20,2018-09-01
39,Luke Bryan,"Sunrise, Sunburn, Sunset",47,40,8,2018-09-01
40,Camila Cabello,Never Be The Same,37,41,36,2018-09-01
41,Shawn Mendes,In My Blood,38,42,23,2018-09-01
42,Thomas Rhett,Life Changes,45,43,9,2018-09-01
43,Kenny Chesney,Get Along,40,44,20,2018-09-01
44,Bebe Rexha,I'm A Mess,51,45,6,2018-09-01
45,The Carters,Apes**t,41,46,10,2018-09-01
46,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,49,47,18,2018-09-01
47,XXXTENTACION,Moonlight,50,48,19,2018-09-01
48,Cole Swindell,Break Up In The End,78,49,7,2018-09-01
49,Bazzi Featuring Camila Cabello,Beautiful,52,50,3,2018-09-01
50,lovelytheband,Broken,54,51,6,2018-09-01
51,Old Dominion,Hotel Key,55,52,8,2018-09-01
52,Travis Scott,Yosemite,43,53,3,2018-09-01
53,Weezer,Africa,57,54,6,2018-09-01
54,Ariana Grande,Sweetener,0,55,1,2018-09-01
55,Lauren Daigle,You Say,77,56,6,2018-09-01
56,Bryce Vine,Drew Barrymore,91,57,2,2018-09-01
57,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan,63,58,7,2018-09-01
58,Clean Bandit Featuring Demi Lovato,Solo,62,59,8,2018-09-01
59,Dylan Scott,Hooked,68,60,6,2018-09-01
60,Juice WRLD,All Girls Are The Same,59,61,15,2018-09-01
61,Ariana Grande,Everytime,0,62,1,2018-09-01
62,Marshmello & Bastille,Happier,0,63,1,2018-09-01
63,Queen Naija,Medicine,65,64,12,2018-09-01
64,Calvin Harris & Sam Smith,Promises,0,65,1,2018-09-01
65,Kygo Featuring Miguel,Remind Me To Forget,70,66,6,2018-09-01
66,Ella Mai,Trip,76,67,3,2018-09-01
67,Juice WRLD,Lean Wit Me,84,68,3,2018-09-01
68,Ciara,Level Up,67,69,5,2018-09-01
69,Drake,I'm Upset,74,70,13,2018-09-01
70,G-Eazy Featuring Yo Gotti & YBN Nahmir,1942,85,71,6,2018-09-01
71,Ariana Grande,R.E.M,0,72,1,2018-09-01
72,Yella Beezy,That's On Me,86,73,4,2018-09-01
73,Luke Combs,She Got The Best Of Me,95,74,2,2018-09-01
74,Kane Brown,Lose It,82,75,6,2018-09-01
75,Backstreet Boys,Don't Go Breaking My Heart,73,76,9,2018-09-01
76,Russell Dickerson,Blue Tacoma,0,77,1,2018-09-01
77,Young Thug Featuring Gunna & Lil Baby,Chanel (Go Get It),0,78,1,2018-09-01
78,XXXTENTACION,Changes,80,79,19,2018-09-01
79,Trippie Redd,Taking A Walk,46,80,2,2018-09-01
80,The Chainsmokers Featuring Emily Warren,Side Effects,0,81,2,2018-09-01
